Level,Date and Time,Source,Event ID,Task Category
Information,06-07-2026 11:53:36,DellTechHub,0,PowerEvent handled successfully by the service.
Information,06-07-2026 11:53:36,Dell SupportAssist Remediation,0,PowerEvent handled successfully by the service.
Information,06-07-2026 11:53:32,DellTechHub,0,PowerEvent handled successfully by the service.
Information,06-07-2026 11:53:32,Dell SupportAssist Remediation,0,PowerEvent handled successfully by the service.
Information,06-07-2026 11:53:22,SpotifySessionConnectedTask,1,Incorrect function. 
Information,06-07-2026 11:53:22,SpotifySessionConnectedTask,1,Incorrect function. 
Information,06-07-2026 11:53:22,SpotifySessionConnectedTask,1,Incorrect function. 
Information,06-07-2026 11:53:22,SpotifySessionConnectedTask,1,Incorrect function. 
Information,06-07-2026 11:53:22,SpotifySessionConnectedTask,1,Incorrect function. 
Information,06-07-2026 11:53:22,SpotifySessionConnectedTask,1,Incorrect function. 
Information,06-07-2026 11:53:22,SpotifySessionConnectedTask,1,Incorrect function. 
Information,06-07-2026 11:53:22,SpotifySessionConnectedTask,1,Incorrect function. 
Information,06-07-2026 11:53:22,SpotifySessionConnectedTask,1,Incorrect function. 
Information,06-07-2026 11:53:22,SpotifySessionConnectedTask,1,Incorrect function. 
Information,06-07-2026 11:53:22,SpotifySessionConnectedTask,1,Incorrect function. 
Information,06-07-2026 11:53:22,SpotifySessionConnectedTask,1,Incorrect function. 
Information,06-07-2026 11:53:22,SpotifySessionConnectedTask,1,Incorrect function. 
Information,06-07-2026 11:53:22,SpotifySessionConnectedTask,1,Incorrect function. 
Information,06-07-2026 11:53:22,SpotifySessionConnectedTask,1,Incorrect function. 
Information,06-07-2026 11:53:22,SpotifySessionConnectedTask,1,Incorrect function. 
Information,06-07-2026 11:53:18,Microsoft-Windows-Winlogon,6000,The winlogon notification subscriber <SessionEnv> was unavailable to handle a notification event.
Information,06-07-2026 11:53:17,Microsoft-Windows-Winlogon,6003,The winlogon notification subscriber <SessionEnv> was unavailable to handle a critical notification event.
Information,06-07-2026 11:53:02,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-12T06:23:02Z. Reason: RulesEngine.
Information,06-07-2026 11:52:41,IPF,19,ESIF(2.3.20303.5058) TYPE: INFO MODULE: IPF TIME 305783148 ms

    DPTF Build Version:  9.1.10009.1745    DPTF Build Date:  Mar 11 2026 16:58:52    Message:  EPO Modes Status:DC Endurance Gaming(Status: Enabled);DC Better Battery(Status: Disabled);DC Balanced(Status: Enabled);AC Balanced(Status: Enabled);AC Quiet(Status: Disabled);AC Collaboration(Status: Enabled    Policy:  Energy Performance Optimizer Policy [2]        
Information,06-07-2026 11:52:40,DellTechHub,0,PowerEvent handled successfully by the service.
Information,06-07-2026 11:52:40,Dell SupportAssist Remediation,0,PowerEvent handled successfully by the service.
Information,06-07-2026 11:52:40,DellTechHub,0,PowerEvent handled successfully by the service.
Information,06-07-2026 11:52:39,Dell SupportAssist Remediation,0,PowerEvent handled successfully by the service.
Information,06-07-2026 08:12:44,DellTechHub,0,PowerEvent handled successfully by the service.
Information,06-07-2026 08:12:44,Dell SupportAssist Remediation,0,PowerEvent handled successfully by the service.
Information,06-07-2026 08:12:43,Microsoft-Windows-Winlogon,6000,The winlogon notification subscriber <SessionEnv> was unavailable to handle a notification event.
Information,06-07-2026 08:12:43,Microsoft-Windows-Winlogon,6000,The winlogon notification subscriber <WSearch> was unavailable to handle a notification event.
Information,06-07-2026 08:12:40,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,06-07-2026 07:22:57,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-12T01:52:57Z. Reason: RulesEngine.
Information,06-07-2026 07:22:27,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,06-07-2026 07:22:19,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-12T01:52:19Z. Reason: RulesEngine.
Information,06-07-2026 07:21:49,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,06-07-2026 07:20:14,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-12T01:50:14Z. Reason: RulesEngine.
Information,06-07-2026 07:19:44,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,06-07-2026 07:16:28,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-12T01:46:28Z. Reason: RulesEngine.
Information,06-07-2026 07:15:58,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,06-07-2026 07:12:28,SecurityCenter,15,Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.
Information,06-07-2026 07:12:18,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-12T01:42:18Z. Reason: RulesEngine.
Information,06-07-2026 07:11:48,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,06-07-2026 07:11:26,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-12T01:41:26Z. Reason: RulesEngine.
Information,06-07-2026 07:10:49,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,06-07-2026 07:08:24,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-12T01:38:24Z. Reason: RulesEngine.
Information,06-07-2026 07:07:54,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,06-07-2026 07:04:52,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-12T01:34:52Z. Reason: RulesEngine.
Information,06-07-2026 07:04:21,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,06-07-2026 06:53:33,VSS,8224,The VSS service is shutting down due to idle timeout. 
Information,06-07-2026 06:50:29,VSS,8231,"Volume Shadow Copy Service information: Snapshot creation initiated for Snapshot Set {f2c38fff-70fb-4d42-8aa3-96b0ccfe8b7f}.
 Process command line: taskhostw.exe
 Process Caller Stack:
 Process[0]: taskhostw.exe
 Process[1]: svchost.exe
 Process[2]: services.exe
"
Information,06-07-2026 06:40:24,VSS,8224,The VSS service is shutting down due to idle timeout. 
Information,06-07-2026 06:34:58,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-12T01:04:58Z. Reason: RulesEngine.
Information,06-07-2026 06:34:27,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,06-07-2026 06:26:24,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-12T00:56:24Z. Reason: RulesEngine.
Information,06-07-2026 06:26:11,VSS,8224,The VSS service is shutting down due to idle timeout. 
Information,06-07-2026 06:25:18,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,06-07-2026 06:24:52,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-12T00:54:52Z. Reason: RulesEngine.
Information,06-07-2026 06:24:21,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,06-07-2026 06:19:58,Chrome,256,Browser Events,[8296:15136:0706/061958.403:INFO:chrome\browser\extensions\extension_garbage_collector.cc:188] Garbage collection for extensions on file thread is complete.
Information,06-07-2026 06:19:55,edgeupdate,0,Service stopped.
Information,06-07-2026 06:19:27,SpotifyUpdateTask,1,Incorrect function. 
Information,06-07-2026 06:19:27,SpotifyUpdateTask,1,Incorrect function. 
Information,06-07-2026 06:19:20,Microsoft-Windows-Winlogon,6000,The winlogon notification subscriber <SessionEnv> was unavailable to handle a notification event.
Information,06-07-2026 06:19:20,Microsoft-Windows-Winlogon,6003,The winlogon notification subscriber <SessionEnv> was unavailable to handle a critical notification event.
Information,06-07-2026 06:19:18,IPF,19,ESIF(2.3.20303.5058) TYPE: INFO MODULE: IPF TIME 285778107 ms

    DPTF Build Version:  9.1.10009.1745    DPTF Build Date:  Mar 11 2026 16:58:52    Message:  EPO Modes Status:DC Endurance Gaming(Status: Enabled);DC Better Battery(Status: Disabled);DC Balanced(Status: Enabled);AC Balanced(Status: Enabled);AC Quiet(Status: Disabled);AC Collaboration(Status: Enabled    Policy:  Energy Performance Optimizer Policy [2]        
Information,06-07-2026 06:19:17,DellTechHub,0,PowerEvent handled successfully by the service.
Information,06-07-2026 06:19:17,Dell SupportAssist Remediation,0,PowerEvent handled successfully by the service.
Information,06-07-2026 06:19:17,DellTechHub,0,PowerEvent handled successfully by the service.
Information,06-07-2026 06:19:17,Dell SupportAssist Remediation,0,PowerEvent handled successfully by the service.
Information,06-07-2026 06:19:17,DellTechHub,0,PowerEvent handled successfully by the service.
Information,06-07-2026 06:19:16,Dell SupportAssist Remediation,0,PowerEvent handled successfully by the service.
Information,06-07-2026 00:28:34,DellTechHub,0,PowerEvent handled successfully by the service.
Information,06-07-2026 00:28:34,Dell SupportAssist Remediation,0,PowerEvent handled successfully by the service.
Information,06-07-2026 00:28:33,Microsoft-Windows-Winlogon,6000,The winlogon notification subscriber <SessionEnv> was unavailable to handle a notification event.
Information,06-07-2026 00:28:33,Microsoft-Windows-Winlogon,6000,The winlogon notification subscriber <WSearch> was unavailable to handle a notification event.
Information,05-07-2026 23:49:31,Chrome,256,Browser Events,[704:8680:0705/234931.192:INFO:chrome\browser\extensions\extension_garbage_collector.cc:188] Garbage collection for extensions on file thread is complete.
Information,05-07-2026 23:47:03,Microsoft-Windows-AppXDeploymentServer/Operational,2562,"The description for Event ID 2562 from source Microsoft-Windows-AppXDeploymentServer/Operational cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

MSIXDeployment
windows.applicationData
DeleteMachineFolder
Package Microsoft.MicrosoftOfficeHub_19.2606.58031.0_neutral_split.scale-150_8wekyb3d8bbwe removed machine folder C:\ProgramData\Microsoft\Windows\AppRepository\Families\ApplicationData\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe: The system cannot find the path specified.

The message resource is present but the message was not found in the message table
"
Information,05-07-2026 23:47:03,Microsoft-Windows-AppXDeploymentServer/Operational,2562,"The description for Event ID 2562 from source Microsoft-Windows-AppXDeploymentServer/Operational cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

MSIXDeployment
windows.applicationData
DeleteMachineFolder
Package Microsoft.MicrosoftOfficeHub_19.2606.58031.0_neutral_split.scale-100_8wekyb3d8bbwe removed machine folder C:\ProgramData\Microsoft\Windows\AppRepository\Families\ApplicationData\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe: The system cannot find the path specified.

The message resource is present but the message was not found in the message table
"
Information,05-07-2026 23:47:03,Microsoft-Windows-AppXDeploymentServer/Operational,2562,"The description for Event ID 2562 from source Microsoft-Windows-AppXDeploymentServer/Operational cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

MSIXDeployment
windows.applicationData
DeleteMachineFolder
Package Microsoft.MicrosoftOfficeHub_19.2606.58031.0_x64__8wekyb3d8bbwe removed machine folder C:\ProgramData\Microsoft\Windows\AppRepository\Families\ApplicationData\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe: The system cannot find the path specified.

The message resource is present but the message was not found in the message table
"
Information,05-07-2026 23:45:30,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-11T18:15:30Z. Reason: RulesEngine.
Information,05-07-2026 23:44:59,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,05-07-2026 23:35:03,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-11T18:05:03Z. Reason: RulesEngine.
Information,05-07-2026 23:34:32,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,05-07-2026 23:26:53,Windows Error Reporting,1001,"Fault bucket 1789530862465679286, type 5
Event Name: StoreAgentInstallFailure1
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;MoUpdateOrchestratorUserScan-MoUsoCoreWorker-SearchForAllUpdatesWithUpdateOptionsAsync
P2: 80073d02
P3: 26200
P4: 8737
P5: Windows.Desktop
P6: B
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\Windows\Temp\FailureReportMetadata_25341.txt
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.297518d7-a09b-4cf5-84ca-7d2c43c9dc54.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;MoUpdateO_ab8b206aa2611c79d98253d4a9459d52b3217_00000000_cab_fd7df30d-bd8c-4548-a8e0-22760db5832e\WPR_initiated_DiagTrackMiniLogger_OneTrace_User_Logger_20260703_1_EC_0_inject.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.1cf32637-71c7-428d-acf1-77b43ea961e9.tmp.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;MoUpdateO_ab8b206aa2611c79d98253d4a9459d52b3217_00000000_cab_fd7df30d-bd8c-4548-a8e0-22760db5832e\WPR_initiated_DiagTrackMiniLogger_WPR System Collector_inject.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.10987436-800a-46e0-a0cd-e7669bf14e22.tmp.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.3830feff-558a-4a2c-9ccd-d4befafa301c.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.2e1349ce-f54a-4dc2-b74b-c01f0f2840c4.tmp.txt
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.3a3c2806-e643-4a8e-88e1-e0bbcf1961fc.tmp.xml

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportArchive\NonCritical_Update;MoUpdateO_ab8b206aa2611c79d98253d4a9459d52b3217_00000000_fd7df30d-bd8c-4548-a8e0-22760db5832e

Analysis symbol: 
Rechecking for solution: 0
Report Id: fd7df30d-bd8c-4548-a8e0-22760db5832e
Report Status: 268435456
Hashed bucket: 38616239058dbd4838d5b0d68bdd7fb6
Cab Guid: 0"
Information,05-07-2026 23:26:49,Windows Error Reporting,1001,"Fault bucket , type 0
Event Name: StoreAgentInstallFailure1
Response: Not available
Cab Id: 0

Problem signature:
P1: Update;MoUpdateOrchestratorUserScan-MoUsoCoreWorker-SearchForAllUpdatesWithUpdateOptionsAsync
P2: 80073d02
P3: 26200
P4: 8737
P5: Windows.Desktop
P6: B
P7: 
P8: 
P9: 
P10: 

Attached files:
\\?\C:\Windows\Temp\FailureReportMetadata_25341.txt
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.297518d7-a09b-4cf5-84ca-7d2c43c9dc54.tmp.WERInternalMetadata.xml
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;MoUpdateO_ab8b206aa2611c79d98253d4a9459d52b3217_00000000_cab_fd7df30d-bd8c-4548-a8e0-22760db5832e\WPR_initiated_DiagTrackMiniLogger_OneTrace_User_Logger_20260703_1_EC_0_inject.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.1cf32637-71c7-428d-acf1-77b43ea961e9.tmp.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;MoUpdateO_ab8b206aa2611c79d98253d4a9459d52b3217_00000000_cab_fd7df30d-bd8c-4548-a8e0-22760db5832e\WPR_initiated_DiagTrackMiniLogger_WPR System Collector_inject.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.10987436-800a-46e0-a0cd-e7669bf14e22.tmp.etl
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.3830feff-558a-4a2c-9ccd-d4befafa301c.tmp.csv
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.2e1349ce-f54a-4dc2-b74b-c01f0f2840c4.tmp.txt
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.3a3c2806-e643-4a8e-88e1-e0bbcf1961fc.tmp.xml

These files may be available here:
\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\NonCritical_Update;MoUpdateO_ab8b206aa2611c79d98253d4a9459d52b3217_00000000_cab_fd7df30d-bd8c-4548-a8e0-22760db5832e

Analysis symbol: 
Rechecking for solution: 0
Report Id: fd7df30d-bd8c-4548-a8e0-22760db5832e
Report Status: 4
Hashed bucket: 
Cab Guid: 0"
Information,05-07-2026 23:26:15,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-11T17:56:15Z. Reason: RulesEngine.
Information,05-07-2026 23:25:45,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,05-07-2026 23:15:28,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-11T17:45:28Z. Reason: RulesEngine.
Information,05-07-2026 23:14:58,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,05-07-2026 22:51:10,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-11T17:21:10Z. Reason: RulesEngine.
Information,05-07-2026 22:50:40,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,05-07-2026 22:30:55,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-11T17:00:55Z. Reason: RulesEngine.
Information,05-07-2026 22:30:19,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,05-07-2026 22:05:06,VSS,8224,The VSS service is shutting down due to idle timeout. 
Information,05-07-2026 22:04:20,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-11T16:34:20Z. Reason: RulesEngine.
Information,05-07-2026 21:39:28,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,05-07-2026 21:27:00,DellTechHub,0,PowerEvent handled successfully by the service.
Information,05-07-2026 21:27:00,Dell SupportAssist Remediation,0,PowerEvent handled successfully by the service.
Information,05-07-2026 20:48:31,Microsoft-Windows-Defrag,258,The storage optimizer successfully completed defragmentation on New Volume (E:)
Information,05-07-2026 20:48:31,Microsoft-Windows-Defrag,258,The storage optimizer successfully completed retrim on New Volume (E:)
Information,05-07-2026 20:47:37,Microsoft-Windows-Defrag,258,The storage optimizer successfully completed defragmentation on New Volume (D:)
Information,05-07-2026 20:47:37,Microsoft-Windows-Defrag,258,The storage optimizer successfully completed retrim on New Volume (D:)
Information,05-07-2026 20:47:23,Microsoft-Windows-Defrag,258,The storage optimizer successfully completed defragmentation on OS (C:)
Information,05-07-2026 20:47:23,Microsoft-Windows-Defrag,258,The storage optimizer successfully completed retrim on OS (C:)
Information,05-07-2026 20:42:38,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-11T15:12:38Z. Reason: RulesEngine.
Information,05-07-2026 20:42:08,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,05-07-2026 20:28:43,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-11T14:58:43Z. Reason: RulesEngine.
Information,05-07-2026 20:28:16,DellTechHub,0,PowerEvent handled successfully by the service.
Information,05-07-2026 20:28:16,Dell SupportAssist Remediation,0,PowerEvent handled successfully by the service.
Information,05-07-2026 20:28:15,SecurityCenter,15,Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.
Information,05-07-2026 20:28:13,SecurityCenter,15,Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.
Information,05-07-2026 20:28:13,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,05-07-2026 20:28:09,DellTechHub,0,PowerEvent handled successfully by the service.
Information,05-07-2026 20:28:09,Dell SupportAssist Remediation,0,PowerEvent handled successfully by the service.
Information,05-07-2026 19:41:04,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-11T14:11:04Z. Reason: RulesEngine.
Information,05-07-2026 19:40:34,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,05-07-2026 19:03:28,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-11T13:33:28Z. Reason: RulesEngine.
Information,05-07-2026 19:03:23,SecurityCenter,15,Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.
Information,05-07-2026 19:02:58,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,05-07-2026 19:02:51,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-11T13:32:51Z. Reason: RulesEngine.
Information,05-07-2026 19:02:15,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,05-07-2026 18:55:05,VSS,8224,The VSS service is shutting down due to idle timeout. 
Information,05-07-2026 18:54:18,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-11T13:24:18Z. Reason: RulesEngine.
Information,05-07-2026 18:53:03,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Error,05-07-2026 18:52:04,VSS,8194,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {cc859194-dee9-49da-928a-dcc55a9cbbd4}"
Error,05-07-2026 18:52:04,SDSSnapshotProcess,277,(4),"The description for Event ID 277 from source SDSSnapshotProcess cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

2149318671 (801C000F)

The system cannot find the file specified
"
Information,05-07-2026 18:48:01,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-11T13:18:01Z. Reason: RulesEngine.
Information,05-07-2026 18:47:58,Chrome,256,Browser Events,[4092:14672:0705/184758.325:INFO:chrome\browser\extensions\extension_garbage_collector.cc:188] Garbage collection for extensions on file thread is complete.
Information,05-07-2026 18:47:38,edgeupdate,0,Service stopped.
Information,05-07-2026 18:47:14,SpotifySessionConnectedTask,1,Incorrect function. 
Information,05-07-2026 18:47:14,SpotifySessionConnectedTask,1,Incorrect function. 
Information,05-07-2026 18:47:14,SpotifySessionConnectedTask,1,Incorrect function. 
Information,05-07-2026 18:47:14,SpotifySessionConnectedTask,1,Incorrect function. 
Information,05-07-2026 18:47:14,SpotifySessionConnectedTask,1,Incorrect function. 
Information,05-07-2026 18:47:14,SpotifySessionConnectedTask,1,Incorrect function. 
Information,05-07-2026 18:47:14,SpotifySessionConnectedTask,1,Incorrect function. 
Information,05-07-2026 18:47:14,SpotifySessionConnectedTask,1,Incorrect function. 
Information,05-07-2026 18:47:14,SpotifySessionConnectedTask,1,Incorrect function. 
Information,05-07-2026 18:47:14,SpotifySessionConnectedTask,1,Incorrect function. 
Information,05-07-2026 18:47:14,SpotifySessionConnectedTask,1,Incorrect function. 
Information,05-07-2026 18:47:14,SpotifySessionConnectedTask,1,Incorrect function. 
Information,05-07-2026 18:47:14,SpotifySessionConnectedTask,1,Incorrect function. 
Information,05-07-2026 18:47:14,SpotifySessionConnectedTask,1,Incorrect function. 
Information,05-07-2026 18:47:14,SpotifySessionConnectedTask,1,Incorrect function. 
Information,05-07-2026 18:47:14,SpotifySessionConnectedTask,1,Incorrect function. 
Information,05-07-2026 18:47:09,Microsoft-Windows-Winlogon,6000,The winlogon notification subscriber <SessionEnv> was unavailable to handle a notification event.
Information,05-07-2026 18:47:09,Microsoft-Windows-Winlogon,6003,The winlogon notification subscriber <SessionEnv> was unavailable to handle a critical notification event.
Information,05-07-2026 18:47:02,IPF,19,ESIF(2.3.20303.5058) TYPE: INFO MODULE: IPF TIME 244240763 ms

    DPTF Build Version:  9.1.10009.1745    DPTF Build Date:  Mar 11 2026 16:58:52    Message:  EPO Modes Status:DC Endurance Gaming(Status: Enabled);DC Better Battery(Status: Disabled);DC Balanced(Status: Enabled);AC Balanced(Status: Enabled);AC Quiet(Status: Disabled);AC Collaboration(Status: Enabled    Policy:  Energy Performance Optimizer Policy [2]        
Information,05-07-2026 18:47:02,Dell SupportAssist Remediation,0,PowerEvent handled successfully by the service.
Information,05-07-2026 18:47:02,DellTechHub,0,PowerEvent handled successfully by the service.
Information,05-07-2026 18:47:01,DellTechHub,0,PowerEvent handled successfully by the service.
Information,05-07-2026 18:47:01,Dell SupportAssist Remediation,0,PowerEvent handled successfully by the service.
Information,05-07-2026 00:55:20,DellTechHub,0,PowerEvent handled successfully by the service.
Information,05-07-2026 00:55:20,Dell SupportAssist Remediation,0,PowerEvent handled successfully by the service.
Information,05-07-2026 00:55:19,Microsoft-Windows-Winlogon,6000,The winlogon notification subscriber <SessionEnv> was unavailable to handle a notification event.
Information,05-07-2026 00:55:19,Microsoft-Windows-Winlogon,6000,The winlogon notification subscriber <WSearch> was unavailable to handle a notification event.
Information,05-07-2026 00:54:56,VSS,8231,"Volume Shadow Copy Service information: Snapshot creation initiated for Snapshot Set {97586808-99fa-4f9c-a6f3-35fc2bd27aa8}.
 Process command line: taskhostw.exe
 Process Caller Stack:
 Process[0]: taskhostw.exe
 Process[1]: svchost.exe
 Process[2]: services.exe
"
Information,05-07-2026 00:54:52,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,05-07-2026 00:34:02,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-10T19:04:02Z. Reason: RulesEngine.
Information,05-07-2026 00:33:31,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,05-07-2026 00:12:03,Chrome,256,Browser Events,[13900:15804:0705/001203.211:INFO:chrome\browser\extensions\extension_garbage_collector.cc:188] Garbage collection for extensions on file thread is complete.
Information,04-07-2026 23:57:35,edgeupdate,0,Service stopped.
Information,04-07-2026 23:57:16,Microsoft-Windows-AppXDeploymentServer/Operational,2562,"The description for Event ID 2562 from source Microsoft-Windows-AppXDeploymentServer/Operational cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

MSIXDeployment
windows.applicationData
DeleteMachineFolder
Package Microsoft.MicrosoftEdge.Stable_149.0.4022.98_neutral__8wekyb3d8bbwe removed machine folder C:\ProgramData\Microsoft\Windows\AppRepository\Families\ApplicationData\Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe: The system cannot find the path specified.

The message resource is present but the message was not found in the message table
"
Information,04-07-2026 23:56:50,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-10T18:26:50Z. Reason: RulesEngine.
Information,04-07-2026 23:55:33,Microsoft-Windows-Security-SPP,16394,Offline downlevel migration succeeded.
Information,04-07-2026 23:51:11,SecurityCenter,15,Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.
Information,04-07-2026 23:42:50,Microsoft-Windows-Security-SPP,16384,Successfully scheduled Software Protection service for re-start at 2126-06-10T18:12:50Z. Reason: RulesEngine.
Information,04-07-2026 23:42:28,Chrome,256,Browser Events,[14876:19936:0704/234228.957:INFO:rlz\lib\rlz_lib.cc:451] Succeeded in sending RLZ ping
